Date,New York Times,CNN,FOX,New York Post,BBC,Washington Post,USA Today,Daily Mail,CNBC,The Guardian
20120911,True,True,True,True,True,True,True,True,True,True
20120912,True,True,True,True,True,True,True,True,True,True
20120913,True,True,True,True,True,True,True,True,True,True
20120914,True,True,True,True,True,True,True,True,True,True
20120915,True,True,True,True,True,True,True,True,True,True
20120916,True,True,True,True,True,True,True,True,True,True
20120917,True,True,True,True,True,True,True,True,True,True
20120918,True,True,True,True,True,True,True,True,True,True
20120919,True,True,True,True,True,True,True,True,True,True
20120920,True,True,True,True,True,True,True,True,True,True
20120921,True,True,True,True,True,True,True,True,True,True
20120922,True,True,True,True,True,True,True,True,True,True
20120923,True,True,True,True,True,True,True,True,True,True
20120924,True,True,True,True,True,True,True,True,True,True
20120925,True,True,True,True,True,True,True,True,True,True
20120926,True,True,True,True,True,True,True,True,True,True
20120927,True,True,False,True,True,True,True,True,True,True
20120928,True,True,True,True,True,True,True,True,True,True
20120929,True,True,True,True,True,True,True,True,True,True
20120930,True,True,True,True,True,True,True,True,True,True
20121001,True,True,True,True,True,True,True,True,True,True
20121002,True,True,True,True,True,True,True,True,True,True
20121003,True,True,True,True,True,True,True,True,True,True
20121004,True,True,True,True,True,True,True,True,True,True
20121005,True,True,True,True,True,True,True,True,True,True
20121006,True,True,True,True,True,True,True,True,True,True
20121007,True,True,True,True,True,True,True,True,True,True
20121008,True,True,True,True,True,True,True,True,True,True
20121009,True,True,True,True,True,True,True,True,True,True
20121010,True,True,True,True,True,True,True,True,True,True
20121011,True,True,True,True,True,True,True,True,True,True
20121012,True,True,True,True,True,True,True,True,True,True
20121013,True,True,True,True,True,True,True,True,True,True
20121014,True,True,True,True,True,True,True,True,True,True
20121015,True,True,True,True,True,True,True,True,True,True
20121016,True,True,True,True,True,True,True,True,True,True
20121017,True,True,True,False,True,True,True,True,True,True
20121018,True,True,True,True,True,True,True,True,True,True
20121019,True,True,True,True,True,True,True,True,True,True
20121020,True,True,True,True,True,True,True,True,True,True
20121021,True,True,True,True,True,True,True,True,True,True
20121022,True,True,True,True,True,True,True,True,True,True
20121023,True,True,True,True,True,True,True,True,True,True
20121024,True,True,True,True,True,True,True,True,True,True
20121025,True,True,True,True,True,True,True,True,True,True
20121026,True,True,True,True,True,True,True,True,True,True
20121027,True,True,True,True,True,True,True,True,True,True
20121028,True,True,True,True,True,True,True,True,True,True
20121029,True,True,True,True,True,True,True,True,True,True
20121030,True,True,True,True,True,True,True,True,True,True
20121031,True,True,True,True,True,True,True,True,True,True
20121101,True,True,True,True,True,True,True,True,True,True
20121102,True,True,True,True,True,True,True,True,True,True
20121103,True,True,True,True,True,True,True,True,True,True
20121104,True,True,True,True,True,True,True,True,True,True
20121105,True,True,True,True,True,True,True,True,True,True
20121106,True,True,True,True,True,True,True,True,True,True
20121107,True,True,True,True,True,True,True,True,True,True
20121108,True,True,True,True,True,True,True,True,True,True
20121109,True,True,True,True,True,True,True,True,True,True
20121110,True,True,True,True,True,True,True,True,True,True
20121111,True,True,True,True,True,True,True,True,True,True
20121112,True,True,True,True,True,True,True,True,True,True
20121113,True,True,True,True,True,True,True,True,True,True
20121114,True,True,True,True,True,True,True,True,True,True
20121115,True,True,True,True,True,True,True,True,True,True
20121116,True,True,True,True,True,True,True,True,True,True
20121117,True,True,True,True,True,True,True,True,True,True
20121118,True,True,True,True,True,True,True,True,True,True
20121119,True,True,True,True,True,True,True,True,True,True
20121120,True,True,True,True,True,True,True,True,True,True
20121121,True,True,True,True,True,True,True,True,True,True
20121122,True,True,True,True,True,True,True,True,True,True
20121123,True,True,True,True,True,True,True,True,True,True
20121124,True,True,True,True,True,True,True,True,True,True
20121125,True,True,True,True,True,True,True,True,True,True
20121126,True,True,True,True,True,True,True,True,True,True
20121127,True,True,True,True,True,True,True,True,True,True
20121128,True,True,True,True,True,True,True,True,True,True
20121129,True,True,True,True,True,True,True,True,True,True
20121130,True,True,True,True,True,True,True,True,True,True
20121201,True,True,True,True,True,True,True,True,True,True
20121202,True,True,True,True,True,True,True,True,True,True
20121203,True,True,True,True,True,True,True,True,True,True
20121204,True,True,True,True,True,True,True,True,True,True
20121205,True,True,True,True,True,True,True,True,True,True
20121206,True,True,True,True,True,True,True,True,True,True
20121207,True,True,True,True,True,True,True,True,True,True
20121208,True,True,True,True,True,True,True,True,True,True
20121209,True,True,True,True,True,True,True,True,True,True
20121210,True,True,True,True,True,True,True,True,True,True
20121211,True,True,True,True,True,True,True,True,True,True
20121212,True,True,True,True,True,True,True,True,True,True
20121213,True,True,True,True,True,True,True,True,True,True
20121214,True,True,True,True,True,True,True,True,True,True
20121215,True,True,True,True,True,True,True,True,True,True
20121216,True,True,True,True,True,False,True,True,True,True
20121217,True,True,True,True,True,True,True,True,True,True
20121218,True,True,True,True,True,True,True,True,True,True
20121219,True,True,True,True,True,True,True,True,True,True
20121220,True,False,True,True,True,True,True,True,True,True
20121221,True,True,True,True,True,True,True,True,True,True
20121222,True,True,True,True,True,True,True,True,True,True
20121223,True,True,True,True,True,True,True,True,True,True
20121224,True,True,True,True,True,True,True,True,True,True
20121225,True,True,True,True,True,True,True,True,True,True
20121226,True,True,True,True,True,True,True,True,True,True
20121227,True,True,True,False,True,True,True,True,True,True
20121228,True,True,True,True,True,True,True,True,True,True
20121229,True,True,True,True,True,True,True,True,True,True
20121230,True,True,True,True,True,True,True,True,True,True
20121231,True,True,True,True,True,True,True,True,True,True
20130101,True,True,True,True,True,True,True,True,True,True
20130102,True,True,True,True,True,True,True,True,True,True
20130103,True,True,True,True,True,True,True,True,True,True
20130104,True,True,True,True,True,True,True,True,True,True
20130105,True,True,True,True,True,True,True,True,True,True
20130106,True,True,True,True,True,True,True,True,True,True
20130107,True,True,True,True,True,True,True,True,True,True
20130108,True,True,True,True,True,True,True,True,True,True
20130109,True,True,True,True,True,True,True,True,True,True
20130110,True,True,True,True,True,True,True,True,True,True
20130111,True,True,True,True,True,True,True,True,True,True
20130112,True,True,True,True,True,True,True,True,True,True
20130113,True,True,True,True,True,True,True,True,True,True
20130114,True,True,True,True,True,True,True,True,True,True
20130115,True,True,True,True,True,True,True,True,True,True
20130116,True,True,True,True,True,True,True,True,True,True
20130117,True,True,True,True,True,True,True,True,True,True
20130118,True,True,True,True,True,True,True,True,True,True
20130119,True,True,True,True,True,True,True,True,True,True
20130120,True,True,True,True,True,True,True,True,True,True
20130121,True,True,True,True,True,True,True,True,True,True
20130122,True,True,True,True,True,True,True,True,True,True
20130123,True,True,True,True,True,True,True,True,True,True
20130124,True,True,True,True,True,True,True,True,True,True
20130125,True,True,True,True,True,True,True,True,True,True
20130126,True,True,True,True,True,True,True,True,True,True
20130127,True,True,True,True,True,True,True,True,True,True
20130128,True,True,True,True,True,True,True,True,True,True
20130129,True,True,True,True,True,True,True,True,True,True
20130130,True,True,True,True,True,True,True,True,True,True
20130131,True,True,True,True,True,True,True,True,True,True
20130201,True,True,True,True,True,True,True,True,True,True
20130202,True,True,True,True,True,True,True,True,True,True
20130203,True,True,True,True,True,True,True,True,True,True
20130204,True,True,True,True,True,True,True,True,True,True
20130205,True,True,True,True,True,True,True,True,True,True
20130206,True,True,True,True,True,True,True,True,True,True
20130207,True,True,True,True,True,True,True,True,True,True
20130208,True,True,True,True,True,True,True,True,True,True
20130209,True,True,True,True,True,True,True,True,True,True
20130210,True,True,True,True,True,True,True,True,True,True
20130211,True,True,True,True,True,True,True,True,True,True
20130212,True,True,True,True,True,True,True,True,True,True
20130213,True,True,True,True,True,True,True,True,True,True
20130214,True,True,True,True,True,True,True,True,True,True
20130215,True,True,True,True,True,True,True,True,True,True
20130216,True,True,True,True,True,True,True,True,True,True
20130217,True,True,True,True,True,True,True,True,True,True
20130218,True,True,True,True,True,True,True,True,True,True
20130219,True,True,True,True,True,True,True,True,True,True
20130220,True,True,True,True,True,True,True,True,True,True
20130221,True,True,True,True,True,True,True,True,True,True
20130222,True,True,True,True,True,True,True,True,True,True
20130223,True,True,True,True,True,True,True,True,True,True
20130224,True,True,True,True,True,True,True,True,True,True
20130225,True,True,True,True,True,True,True,True,True,True
20130226,True,True,True,True,True,True,True,True,True,True
